Cleaning#DISFLUENCIES	Cleaning#DUPLICATES	Cleaning#FILLERS	KEY	SESSION_ORDER	TokenFiltering	TokenType	Tokenization	UtteranceFiltering	TEST_ITER	Training#ALL_NEG	Training#ONE_NEG	Training#SENTIMENT	TESTED_UTT_COUNT#ALL_NEG	TOKEN_COUNT#ALL_NEG	TOTAL_UTT_COUNT#ALL_NEG	TESTED_UTT_COUNT#ONE_NEG	TOKEN_COUNT#ONE_NEG	TOTAL_UTT_COUNT#ONE_NEG	TESTED_UTT_COUNT#SENTIMENT	TOKEN_COUNT#SENTIMENT	TOTAL_UTT_COUNT#SENTIMENT
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170411-1718-karey-tangram_Jutta/desc.properties	16	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	2.0	7.0	1.0	3	11	3	3	11	3	3	11	3
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170411-1718-karey-tangram_Jutta/desc.properties	16	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	2.0	8.0	1.0	3	11	3	3	11	3	3	11	3
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	1.0	13.0	1.0	6	33	6	6	33	6	6	33	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	1.0	10.0	1.0	6	33	6	6	33	6	6	33	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	1.0	9.0	1.0	6	33	6	6	33	6	6	33	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	1.0	10.0	1.0	6	33	6	6	33	6	6	33	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	1.0	5.0	1.0	6	33	6	6	33	6	6	33	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	2.0	7.0	2.0	12	39	13	12	39	13	12	39	13
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	2.0	3.0	2.0	12	39	13	12	39	13	12	39	13
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	2.0	11.0	2.0	12	39	13	12	39	13	12	39	13
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	2.0	3.0	2.0	12	39	13	12	39	13	12	39	13
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	2.0	2.0	2.0	12	39	13	12	39	13	12	39	13
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	12.0	16.0	8.0	1	2	1	1	2	1	1	2	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	12.0	5.0	8.0	1	2	1	1	2	1	1	2	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	12.0	5.0	8.0	1	2	1	1	2	1	1	2	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	12.0	12.0	8.0	1	2	1	1	2	1	1	2	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	12.0	2.0	8.0	1	2	1	1	2	1	1	2	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	2.0	11.0	2.0	20	81	21	20	81	21	20	81	21
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	2.0	8.0	2.0	20	81	21	20	81	21	20	81	21
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	2.0	8.0	2.0	20	81	21	20	81	21	20	81	21
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	2.0	7.0	2.0	20	81	21	20	81	21	20	81	21
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	2.0	13.0	2.0	20	81	21	20	81	21	20	81	21
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	17.0	8.0	18.0	6	22	6	6	22	6	6	22	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	17.0	14.0	18.0	6	22	6	6	22	6	6	22	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	17.0	16.0	18.0	6	22	6	6	22	6	6	22	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	17.0	19.0	18.0	6	22	6	6	22	6	6	22	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	17.0	9.0	18.0	6	22	6	6	22	6	6	22	6
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	4.0	3.0	3.0	14	47	15	14	47	15	14	47	15
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	4.0	4.0	3.0	14	47	15	14	47	15	14	47	15
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	4.0	7.0	3.0	14	47	15	14	47	15	14	47	15
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	4.0	6.0	3.0	14	47	15	14	47	15	14	47	15
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	4.0	5.0	3.0	14	47	15	14	47	15	14	47	15
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	1.0	1.0	1.0	5	17	5	5	17	5	5	17	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	1.0	2.0	1.0	5	17	5	5	17	5	5	17	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	1.0	3.0	1.0	5	17	5	5	17	5	5	17	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	1.0	1.0	1.0	5	17	5	5	17	5	5	17	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	1.0	2.0	1.0	5	17	5	5	17	5	5	17	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	1.0	2.0	1.0	4	11	4	4	11	4	4	11	4
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	1.0	2.0	1.0	4	11	4	4	11	4	4	11	4
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	1.0	3.0	1.0	4	11	4	4	11	4	4	11	4
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	1.0	2.0	1.0	4	11	4	4	11	4	4	11	4
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	1.0	1.0	1.0	4	11	4	4	11	4	4	11	4
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	1.0	2.0	1.0	7	18	7	7	18	7	7	18	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	1.0	13.0	1.0	7	18	7	7	18	7	7	18	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	1.0	10.0	1.0	7	18	7	7	18	7	7	18	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	1.0	13.0	1.0	7	18	7	7	18	7	7	18	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	1.0	8.0	1.0	7	18	7	7	18	7	7	18	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1628-John-NOTRUDE/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	12.0	17.0	13.0	2	6	2	2	6	2	2	6	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1628-John-NOTRUDE/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	12.0	7.0	13.0	2	6	2	2	6	2	2	6	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1628-John-NOTRUDE/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	12.0	8.0	13.0	2	6	2	2	6	2	2	6	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1628-John-NOTRUDE/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	12.0	5.0	13.0	2	6	2	2	6	2	2	6	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1628-John-NOTRUDE/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	12.0	16.0	13.0	2	6	2	2	6	2	2	6	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170410-1312-suzie-fred/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	4.0	20.0	8.0	8	19	8	8	19	8	8	19	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170410-1312-suzie-fred/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	4.0	14.0	8.0	8	19	8	8	19	8	8	19	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170410-1312-suzie-fred/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	4.0	15.0	8.0	8	19	8	8	19	8	8	19	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170410-1312-suzie-fred/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	4.0	6.0	8.0	8	19	8	8	19	8	8	19	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170410-1312-suzie-fred/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	4.0	17.0	8.0	8	19	8	8	19	8	8	19	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170411-1718-karey-tangram_Jutta/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	7.0	2.0	7.0	1	6	1	1	6	1	1	6	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170411-1718-karey-tangram_Jutta/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	7.0	1.0	7.0	1	6	1	1	6	1	1	6	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170411-1718-karey-tangram_Jutta/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	7.0	1.0	7.0	1	6	1	1	6	1	1	6	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170411-1718-karey-tangram_Jutta/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	7.0	1.0	7.0	1	6	1	1	6	1	1	6	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170411-1718-karey-tangram_Jutta/desc.properties	17	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	7.0	1.0	7.0	1	6	1	1	6	1	1	6	1
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	5.0	4.0	9.0	7	72	7	7	72	7	7	72	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	5.0	7.0	9.0	7	72	7	7	72	7	7	72	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	5.0	13.0	9.0	7	72	7	7	72	7	7	72	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	5.0	7.0	9.0	7	72	7	7	72	7	7	72	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1641-arvid-lutfisk/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	5.0	10.0	9.0	7	72	7	7	72	7	7	72	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	4.0	9.0	2.0	18	46	18	18	46	18	18	46	18
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	4.0	1.0	2.0	18	46	18	18	46	18	18	46	18
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	4.0	8.0	2.0	18	46	18	18	46	18	18	46	18
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	4.0	11.0	2.0	18	46	18	18	46	18	18	46	18
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170329-1703-bobbo-Barbera Streusand/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	4.0	5.0	2.0	18	46	18	18	46	18	18	46	18
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	2.0	1.0	3.0	2	2	2	2	2	2	2	2	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	2.0	4.0	3.0	2	2	2	2	2	2	2	2	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	2.0	2.0	3.0	2	2	2	2	2	2	2	2	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	2.0	8.0	3.0	2	2	2	2	2	2	2	2	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1343-Fil-sinc/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	2.0	1.0	3.0	2	2	2	2	2	2	2	2	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	1.0	4.0	3.0	5	11	5	5	11	5	5	11	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	1.0	3.0	3.0	5	11	5	5	11	5	5	11	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	1.0	1.0	3.0	5	11	5	5	11	5	5	11	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	1.0	3.0	3.0	5	11	5	5	11	5	5	11	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170330-1413-Andreas-misho/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	1.0	2.0	3.0	5	11	5	5	11	5	5	11	5
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	3.0	1.0	3.0	2	8	2	2	8	2	2	8	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	3.0	1.0	3.0	2	8	2	2	8	2	2	8	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	3.0	5.0	3.0	2	8	2	2	8	2	2	8	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	3.0	8.0	3.0	2	8	2	2	8	2	2	8	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170331-1116-kingen-Rambo/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	3.0	10.0	3.0	2	8	2	2	8	2	2	8	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	1.0	4.0	1.0	2	7	2	2	7	2	2	7	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	1.0	5.0	1.0	2	7	2	2	7	2	2	7	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	1.0	2.0	1.0	2	7	2	2	7	2	2	7	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	1.0	1.0	1.0	2	7	2	2	7	2	2	7	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170403-1010-annadenise-T/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	1.0	2.0	1.0	2	7	2	2	7	2	2	7	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	2.0	2.0	1.0	2	4	2	2	4	2	2	4	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	2.0	5.0	1.0	2	4	2	2	4	2	2	4	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	2.0	2.0	1.0	2	4	2	2	4	2	2	4	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	2.0	5.0	1.0	2	4	2	2	4	2	2	4	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1246-11-maxime/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	2.0	3.0	1.0	2	4	2	2	4	2	2	4	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	19.0	11.0	10.0	7	26	7	7	26	7	7	26	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	19.0	14.0	10.0	7	26	7	7	26	7	7	26	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	19.0	20.0	10.0	7	26	7	7	26	7	7	26	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	19.0	11.0	10.0	7	26	7	7	26	7	7	26	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170407-1814-susanne-Chris/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	19.0	17.0	10.0	7	26	7	7	26	7	7	26	7
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	2.0	3.0	2.0	8	40	8	8	40	8	8	40	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	2.0	4.0	2.0	8	40	8	8	40	8	8	40	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	3	2.0	2.0	2.0	8	40	8	8	40	8	8	40	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	4	2.0	2.0	2.0	8	40	8	8	40	8	8	40	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1555-nacho-Tobias/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	5	2.0	2.0	2.0	8	40	8	8	40	8	8	40	8
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1628-John-NOTRUDE/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	1	8.0	8.0	8.0	2	6	2	2	6	2	2	6	2
1	1	1	/home/tshore/Projects/tangrams-restricted/Ready/20170408-1628-John-NOTRUDE/desc.properties	18	NO_FILTER	INFLECTED	NPS_WITHOUT_PPS	ALL_UTTS	2	8.0	6.0	8.0	2	6	2	2	6	2	2	6	2
